,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,pending,hospitalized,death,total
0,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210307,101327.0,305972.0,,,2059.0,407299
1,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210306,101327.0,305972.0,,,2059.0,407299
2,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210305,101066.0,305972.0,,,2056.0,407038
3,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210304,100867.0,305972.0,,,2053.0,406839
4,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210303,100765.0,305972.0,,,2048.0,406737
5,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210302,100735.0,305972.0,,,2040.0,406707
6,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210301,100584.0,305972.0,,,2037.0,406556
7,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210228,100297.0,305972.0,,,2036.0,406269
8,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210227,100044.0,305972.0,,,2032.0,406016
9,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210226,99860.0,305972.0,,,2023.0,405832
10,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210225,99619.0,305972.0,,,2016.0,405591
11,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210224,99519.0,305972.0,,,2007.0,405491
12,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210223,99476.0,305972.0,,,1986.0,405448
13,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210222,99257.0,305972.0,,,1983.0,405229
14,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210221,99084.0,305972.0,,,1979.0,405056
15,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210220,98835.0,305972.0,,,1957.0,404807
16,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210219,98624.0,305972.0,,,1947.0,404596
17,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210218,98506.0,305972.0,,,1940.0,404478
18,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210217,98428.0,305972.0,,,1930.0,404400
19,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210216,98317.0,305972.0,,,1924.0,404289
20,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210215,97837.0,305972.0,,,1920.0,403809
21,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210214,97609.0,305972.0,,,1919.0,403581
22,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210213,97313.0,305972.0,,,1915.0,403285
23,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210212,96924.0,305972.0,,,1907.0,402896
24,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210211,96636.0,305972.0,,,1902.0,402608
25,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210210,96494.0,305972.0,,,1897.0,402466
26,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210209,96402.0,305972.0,,,1893.0,402374
27,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210208,96161.0,305972.0,,,1888.0,402133
28,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210207,95839.0,305972.0,,,1883.0,401811
29,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210206,95355.0,305972.0,,,1872.0,401327
30,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210205,95064.0,305972.0,,,1867.0,401036
31,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210204,94984.0,305972.0,,,1861.0,400956
32,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210203,94662.0,305972.0,,,1853.0,400634
33,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210202,94526.0,305972.0,,,1846.0,400498
34,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210201,94238.0,305972.0,,,1836.0,400210
35,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210131,93624.0,305972.0,,,1829.0,399596
36,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210130,93406.0,305972.0,,,1823.0,399378
37,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210129,92968.0,305972.0,,,1812.0,398940
38,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210128,92541.0,305972.0,,,1801.0,398513
39,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210127,92244.0,305972.0,,,1794.0,398216
40,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210126,92069.0,305972.0,,,1783.0,398041
41,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210125,91596.0,305972.0,,,1778.0,397568
42,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210124,91028.0,305972.0,,,1773.0,397000
43,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210123,90073.0,305972.0,,,1771.0,396045
44,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210122,89282.0,305972.0,,,1761.0,395254
45,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210121,88728.0,305972.0,,,1732.0,394700
46,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210120,88513.0,305972.0,,,1717.0,394485
47,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210119,88373.0,305972.0,,,1703.0,394345
48,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210118,87939.0,305972.0,,,1703.0,393911
49,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210117,87381.0,305972.0,,,1703.0,393353
50,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210116,86523.0,305972.0,,,1703.0,392495
51,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210115,85954.0,305972.0,,,1692.0,391926
52,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210114,84816.0,305972.0,,,1679.0,390788
53,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210113,84639.0,305972.0,,,1659.0,390611
54,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210112,84427.0,305972.0,,,1645.0,390399
55,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210111,83468.0,305972.0,,,1642.0,389440
56,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210110,83119.0,305972.0,,,1630.0,389091
57,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210109,82630.0,305972.0,,,1616.0,388602
58,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210108,82067.0,305972.0,,,1592.0,388039
59,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210107,79898.0,305972.0,,,1588.0,385870
60,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210106,79612.0,305972.0,,,1570.0,385584
61,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210105,79319.0,305972.0,,,1562.0,385291
62,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210104,78805.0,305972.0,,,1555.0,384777
63,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210103,78169.0,305972.0,,,1545.0,384141
64,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210102,77932.0,305972.0,,,1526.0,383904
65,72.0,Puerto Rico,US,3.0,0.0,0.0,,20210101,77054.0,305972.0,,,1521.0,383026
66,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201231,76291.0,305972.0,,,1503.0,382263
67,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201230,75888.0,305972.0,,,1484.0,381860
68,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201229,75790.0,305972.0,,,1460.0,381762
69,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201228,73658.0,305972.0,,,1456.0,379630
70,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201227,73227.0,305972.0,,,1445.0,379199
71,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201226,72443.0,305972.0,,,1432.0,378415
72,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201225,71424.0,305972.0,,,1432.0,377396
73,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201224,70808.0,305972.0,,,1423.0,376780
74,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201223,70488.0,305972.0,,,1408.0,376460
75,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201222,69912.0,305972.0,,,1391.0,375884
76,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201221,68849.0,305972.0,,,1382.0,374821
77,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201220,68433.0,305972.0,,,1368.0,374405
78,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201219,67211.0,305972.0,,,1342.0,373183
79,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201218,66132.0,305972.0,,,1333.0,372104
80,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201217,64751.0,305972.0,,,1323.0,370723
81,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201216,63686.0,305972.0,,,1312.0,369658
82,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201215,63419.0,305972.0,,,1294.0,369391
83,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201214,62985.0,305972.0,,,1282.0,368957
84,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201213,62431.0,305972.0,,,1272.0,368403
85,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201212,61723.0,305972.0,,,1266.0,367695
86,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201211,61002.0,305972.0,,,1249.0,366974
87,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201210,59458.0,305972.0,,,1238.0,365430
88,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201209,58962.0,305972.0,,,1219.0,364934
89,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201208,58316.0,305972.0,,,1206.0,364288
90,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201207,57622.0,305972.0,,,1203.0,363594
91,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201206,56671.0,305972.0,,,1192.0,362643
92,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201205,55532.0,305972.0,,,1185.0,361504
93,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201204,54597.0,305972.0,,,1173.0,360569
94,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201203,54105.0,305972.0,,,1155.0,360077
95,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201202,53708.0,305972.0,,,1144.0,359680
96,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201201,53320.0,305972.0,,,1122.0,359292
97,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201130,52545.0,305972.0,,,1106.0,358517
98,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201129,51702.0,305972.0,,,1094.0,357674
99,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201128,51581.0,305972.0,,,1083.0,357553
100,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201127,50678.0,305972.0,,,1076.0,356650
101,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201126,49226.0,305972.0,,,1069.0,355198
102,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201125,48725.0,305972.0,,,1052.0,354697
103,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201124,48548.0,305972.0,,,1038.0,354520
104,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201123,48200.0,305972.0,,,1032.0,354172
105,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201122,47459.0,305972.0,,,1017.0,353431
106,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201121,46434.0,305972.0,,,1012.0,352406
107,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201120,45335.0,305972.0,,,991.0,351307
108,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201119,44431.0,305972.0,,,982.0,350403
109,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201118,43910.0,305972.0,,,971.0,349882
110,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201117,43585.0,305972.0,,,951.0,349557
111,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201116,43016.0,305972.0,,,942.0,348988
112,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201115,42479.0,305972.0,,,935.0,348451
113,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201114,41772.0,305972.0,,,921.0,347744
114,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201113,41119.0,305972.0,,,914.0,347091
115,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201112,40452.0,305972.0,,,909.0,346424
116,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201111,39120.0,305972.0,,,901.0,345092
117,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201110,38856.0,305972.0,,,889.0,344828
118,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201109,38581.0,305972.0,,,882.0,344553
119,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201108,38100.0,305972.0,,,872.0,344072
120,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201107,37567.0,305972.0,,,862.0,343539
121,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201106,36904.0,305972.0,,,862.0,342876
122,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201105,36101.0,305972.0,,,855.0,342073
123,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201104,35807.0,305972.0,,,850.0,341779
124,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201103,35750.0,305972.0,,,842.0,341722
125,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201102,35405.0,305972.0,,,839.0,341377
126,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201101,34541.0,305972.0,,,832.0,340513
127,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201031,34138.0,305972.0,,,822.0,340110
128,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201030,33853.0,305972.0,,,820.0,339825
129,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201029,33279.0,305972.0,,,814.0,339251
130,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201028,32527.0,305972.0,,,813.0,338499
131,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201027,32461.0,305972.0,,,808.0,338433
132,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201026,32198.0,305972.0,,,804.0,338170
133,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201025,31737.0,305972.0,,,801.0,337709
134,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201024,31072.0,305972.0,,,794.0,337044
135,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201023,30956.0,305972.0,,,791.0,336928
136,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201022,29804.0,305972.0,,,783.0,335776
137,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201021,29717.0,305972.0,,,774.0,335689
138,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201020,29585.0,305972.0,,,769.0,335557
139,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201019,29138.0,305972.0,,,768.0,335110
140,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201018,28711.0,305972.0,,,766.0,334683
141,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201017,28293.0,305972.0,,,761.0,334265
142,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201016,28174.0,305972.0,,,758.0,334146
143,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201015,27947.0,305972.0,,,743.0,333919
144,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201014,27629.0,305972.0,,,742.0,333601
145,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201013,27139.0,305972.0,,,738.0,333111
146,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201012,27004.0,305972.0,,,735.0,332976
147,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201011,26776.0,305972.0,,,730.0,332748
148,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201010,26558.0,305972.0,,,728.0,332530
149,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201009,26326.0,305972.0,,,720.0,332298
150,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201008,26010.0,305972.0,,,715.0,331982
151,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201007,25658.0,305972.0,,,705.0,331630
152,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201006,25635.0,305972.0,,,696.0,331607
153,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201005,25397.0,305972.0,,,695.0,331369
154,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201004,25034.0,305972.0,,,686.0,331006
155,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201003,24804.0,305972.0,,,681.0,330776
156,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201002,24505.0,305972.0,,,673.0,330477
157,72.0,Puerto Rico,US,3.0,0.0,0.0,,20201001,24176.0,305972.0,,,665.0,330148
158,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200930,24000.0,305972.0,,,661.0,329972
159,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200929,23801.0,305972.0,,,654.0,329773
160,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200928,23357.0,305972.0,,,648.0,329329
161,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200927,22697.0,305972.0,,,644.0,328669
162,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200926,22164.0,305972.0,,,642.0,328136
163,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200925,21868.0,305972.0,,,635.0,327840
164,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200924,21156.0,305972.0,,,627.0,327128
165,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200923,20439.0,305972.0,,,617.0,326411
166,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200922,20399.0,305972.0,,,613.0,326371
167,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200921,20311.0,305972.0,,,609.0,326283
168,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200920,20069.0,305972.0,,,608.0,326041
169,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200919,19807.0,305972.0,,,605.0,325779
170,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200918,19113.0,305972.0,,,599.0,325085
171,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200917,18634.0,305972.0,,,588.0,324606
172,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200916,18252.0,305972.0,,,570.0,324224
173,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200915,18206.0,305972.0,,,551.0,324178
174,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200914,17977.0,305972.0,,,542.0,323949
175,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200913,17769.0,305972.0,,,539.0,323741
176,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200912,17598.0,305972.0,,,535.0,323570
177,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200911,17357.0,305972.0,,,523.0,323329
178,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200910,17248.0,305972.0,,,512.0,323220
179,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200909,16789.0,305972.0,,,500.0,322761
180,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200908,16788.0,305972.0,,,482.0,322760
181,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200907,16692.0,305972.0,,,477.0,322664
182,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200906,16269.0,305972.0,,,477.0,322241
183,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200905,16243.0,305972.0,,,464.0,322215
184,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200904,16101.0,305972.0,,,455.0,322073
185,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200903,16069.0,305972.0,,,448.0,322041
186,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200902,15942.0,305972.0,,,443.0,321914
187,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200901,15584.0,305972.0,,,435.0,321556
188,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200831,15476.0,305972.0,,,434.0,321448
189,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200830,15229.0,305972.0,,,434.0,321201
190,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200829,14986.0,305972.0,,,428.0,320958
191,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200828,14726.0,305972.0,,,424.0,320698
192,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200827,14469.0,305972.0,,,412.0,320441
193,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200826,14010.0,305972.0,,,404.0,319982
194,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200825,13992.0,305972.0,,,395.0,319964
195,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200824,13922.0,305972.0,,,390.0,319894
196,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200823,13477.0,305972.0,,,390.0,319449
197,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200822,13282.0,305972.0,,,381.0,319254
198,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200821,13014.0,305972.0,,,374.0,318986
199,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200820,12576.0,305972.0,,,367.0,318548
200,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200819,12452.0,305972.0,,,356.0,318424
201,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200818,12371.0,305972.0,,,346.0,318343
202,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200817,11723.0,305972.0,,,335.0,317695
203,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200816,11251.0,305972.0,,,335.0,317223
204,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200815,11069.0,305972.0,,,329.0,317041
205,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200814,10730.0,305972.0,,,317.0,316702
206,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200813,10279.0,305972.0,,,306.0,316251
207,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200812,10169.0,305972.0,,,295.0,316141
208,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200811,9605.0,305972.0,,,287.0,315577
209,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200810,9319.0,305972.0,,,279.0,315291
210,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200809,8934.0,305972.0,,,279.0,314906
211,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200808,8573.0,305972.0,,,274.0,314545
212,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200807,8230.0,305972.0,,,265.0,314202
213,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200806,7824.0,305972.0,,,258.0,313796
214,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200805,7684.0,305972.0,,,246.0,313656
215,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200804,7413.0,305972.0,,,237.0,313385
216,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200803,7113.0,305972.0,,,230.0,313085
217,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200802,6835.0,305972.0,,,230.0,312807
218,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200801,6543.0,305972.0,,,225.0,312515
219,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200731,5997.0,305972.0,,,219.0,311969
220,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200730,5920.0,305972.0,,,214.0,311892
221,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200729,5700.0,305972.0,,,211.0,311672
222,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200728,5585.0,305972.0,,,209.0,311557
223,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200727,5416.0,305972.0,,,201.0,311388
224,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200726,5236.0,305972.0,,,201.0,311208
225,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200725,5042.0,305972.0,,,201.0,311014
226,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200724,4794.0,305972.0,,,191.0,310766
227,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200723,4574.0,305972.0,,,188.0,310546
228,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200722,4330.0,255766.0,,,185.0,260096
229,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200721,4255.0,255766.0,,,180.0,260021
230,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200720,4011.0,255766.0,,,180.0,259777
231,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200719,3791.0,255766.0,,,178.0,259557
232,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200718,3461.0,255766.0,,,178.0,259227
233,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200717,3272.0,255766.0,,,177.0,259038
234,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200716,3119.0,255766.0,,,172.0,258885
235,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200715,3043.0,255766.0,,,171.0,258809
236,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200714,2904.0,255766.0,,,169.0,258670
237,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200713,2811.0,255766.0,,,167.0,258577
238,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200712,2583.0,255766.0,,,167.0,258349
239,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200711,2435.0,255766.0,,,167.0,258201
240,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200710,2351.0,255766.0,,,159.0,258117
241,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200709,2235.0,255766.0,,,159.0,258001
242,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200708,2171.0,192686.0,,,159.0,194857
243,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200707,2147.0,192686.0,,,157.0,194833
244,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200706,2071.0,192686.0,,,155.0,194757
245,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200705,1846.0,192686.0,,,155.0,194532
246,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200704,1817.0,192686.0,,,155.0,194503
247,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200703,1791.0,192686.0,,,154.0,194477
248,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200702,1767.0,192686.0,,,153.0,194453
249,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200701,1729.0,192686.0,,,153.0,194415
250,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200630,1693.0,192686.0,,,153.0,194379
251,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200629,1638.0,192686.0,,,153.0,194324
252,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200628,1624.0,113280.0,,,153.0,114904
253,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200627,1602.0,113280.0,,,152.0,114882
254,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200626,1583.0,113280.0,,,151.0,114863
255,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200625,1579.0,113280.0,,,151.0,114859
256,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200624,1577.0,113280.0,,,149.0,114857
257,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200623,1550.0,113280.0,,,149.0,114830
258,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200622,1540.0,113280.0,,,149.0,114820
259,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200621,1533.0,113280.0,,,149.0,114813
260,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200620,1531.0,113280.0,,,147.0,114811
261,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200619,1499.0,113280.0,,,147.0,114779
262,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200618,1496.0,113280.0,,,147.0,114776
263,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200617,1486.0,113280.0,,,147.0,114766
264,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200616,1479.0,113280.0,,,147.0,114759
265,72.0,Puerto Rico,US,3.0,0.0,0.0,,20200615,1477.0,113280.0,,,147.0,114757
